"acc_x","acc_y","acc_z","w_x","w_y","w_z","ang_x","ang_y","ang_z"
"6.91","0.014"
"6.92","0.014"
"7.03","0.014"
"7.14","0.014"
"7.2","0.014"
"7.21","0.014"
"7.31","0.015"
"7.32","0.014"
"7.43","0.014"
"7.44","0.015"
"7.55","0.014"
"7.61","0.014"
"7.72","0.015"
"7.73","0.014"
"7.84","0.014"
"7.9","0.014"
"7.91","0.014"
"8.01","0.014"
"8.02","0.014"
"8.13","0.014"
"8.25","0.014"
"8.31","0.014"
"8.42","0.014"
"8.43","0.015"
"8.53","0.014"
"8.54","0.014"
"8.59","0.014"
"8.6","0.014"
"8.71","0.015"
"8.72","0.015"
"8.82","0.015"
"8.83","0.014"
"8.93","0.014"
"8.94","0.014"
"9.0","0.014"
"9.11","0.014"
"9.23","0.015"
"9.24","0.015"
"9.29","0.015"
"9.3","0.015"
"9.41","0.015"
"9.52","0.015"
"9.63","0.015"
"9.64","0.014"
"9.69","0.014"
"9.7","0.014"
"9.81","0.015"
"9.82","0.015"
"9.93","0.014"
"9.99","0.014"
"10.0","0.014"
"10.1","0.014"
"10.11","0.015"
"10.21","0.015"
"10.22","0.015"
"10.33","0.015"
"10.34","0.014"
"10.4","0.014"
"10.51","0.014"
"10.52","0.015"
"10.62","0.014"
"10.63","0.014"
"10.69","0.014"
"10.7","0.014"
"10.8","0.015"
"10.81","0.014"
"10.92","0.015"
"11.02","0.015"
"11.03","0.014"
"11.09","0.014"
"11.2","0.015"
"11.21","0.015"
"11.31","0.015"
"11.32","0.015"
"11.43","0.015"
"11.49","0.015"
"11.6","0.015"
"11.61","0.015"
"11.72","0.015"
"11.84","0.015"
"11.9","0.015"
"12.01","0.015"
"12.12","0.015"
"12.17","0.015"
"12.18","0.015"
"12.23","0.014"
"12.24","0.014"
"12.29","0.014"
"12.3","0.014"
"12.41","0.014"
"12.52","0.014"
"12.53","0.014"
"12.59","0.014"
"12.7","0.015"
"12.81","0.015"
"12.82","0.014"
"12.92","0.014"
"12.93","0.014"
"12.98","0.014"
"12.99","0.015"
"13.13","0.014"
"13.14","0.014"
"13.19","0.015"
"13.2","0.014"
"13.31","0.014"
"13.42","0.014"
"13.48","0.014"
"13.49","0.015"
"13.59","0.015"
"13.6","0.015"
"13.7","0.014"
"13.71","0.014"
"13.82","0.014"
"13.83","0.014"
"13.88","0.015"
"13.89","0.015"
"13.99","0.014"
"14.0","0.014"
"14.1","0.015"
"14.11","0.015"
"14.22","0.014"
"14.28","0.014"
"14.29","0.014"
"14.41","0.014"
"14.51","0.015"
"14.52","0.015"
"14.58","0.015"
"14.69","0.015"
"14.7","0.015"
"14.8","0.015"
"14.81","0.015"
"14.92","0.014"
"14.98","0.015"
"15.1","0.015"
"15.22","0.015"
"15.28","0.015"
"15.39","0.015"
"15.51","0.014"
"15.62","0.014"
"15.68","0.014"
"15.79","0.015"
"15.8","0.015"
"15.9","0.015"
"15.91","0.015"
"16.02","0.014"
"16.08","0.015"
"16.19","0.015"
"16.3","0.014"
"16.31","0.015"
"16.41","0.015"
"16.42","0.014"
"16.48","0.014"
"16.59","0.014"
"16.7","0.014"
"16.71","0.014"
"16.81","0.015"
"16.82","0.015"
"16.91","0.015"
"16.92","0.014"
"16.98","0.014"
"17.09","0.014"
"17.2","0.015"
"17.31","0.015"
"17.32","0.014"
"17.37","0.014"
"17.38","0.014"
"17.49","0.015"
"17.6","0.015"
"17.71","0.015"
"17.72","0.015"
"17.78","0.015"
"17.89","0.015"
"17.99","0.015"
"18.0","0.015"
"18.11","0.015"
"18.17","0.014"
"18.18","0.015"
"18.28","0.015"
"18.29","0.015"
"18.4","0.014"
"18.51","0.014"
"18.57","0.014"
"18.68","0.015"
"18.69","0.015"
"18.79","0.015"
"18.8","0.014"
"18.9","0.014"
"18.91","0.015"
"18.97","0.015"
"19.08","0.015"
"19.19","0.014"
"19.2","0.014"
"19.31","0.014"
"19.37","0.015"
"19.48","0.015"
"19.59","0.015"
"19.6","0.015"
"19.71","0.015"
"19.76","0.015"
"19.77","0.014"
"19.88","0.015"
"19.99","0.015"
"20.0","0.014"
"20.11","0.014"
"20.12","0.015"
"20.17","0.014"
"20.18","0.015"
"20.28","0.014"
"20.29","0.014"
"20.39","0.014"
"20.4","0.014"
"20.51","0.015"
"20.52","0.015"
"20.58","0.014"
"20.7","0.014"
"20.71","0.014"
"20.76","0.014"
"20.77","0.015"
"20.88","0.014"
"20.99","0.015"
"21.1","0.015"
"21.16","0.015"
"21.17","0.015"
"21.27","0.015"
"21.28","0.015"
"21.39","0.015"
"21.5","0.015"
"21.56","0.015"
"21.67","0.015"
"21.68","0.015"
"21.78","0.014"
"21.79","0.015"
"21.9","0.015"
"21.96","0.015"
"22.07","0.015"
"22.08","0.015"
"22.19","0.014"
"22.31","0.015"
"22.36","0.015"
"22.37","0.015"
"22.47","0.015"
"22.48","0.015"
"22.59","0.015"
"22.65","0.015"
"22.66","0.015"
"22.77","0.014"
"22.88","0.014"
"22.99","0.015"
"23.06","0.015"
"23.17","0.015"
"23.26","0.015"
"23.27","0.015"
"23.37","0.015"
"23.38","0.015"
"23.49","0.015"
"23.55","0.015"
"23.56","0.015"
"23.66","0.015"
"23.67","0.015"
"23.77","0.015"
"23.78","0.015"
"23.89","0.015"
"23.95","0.014"
"24.06","0.015"
"24.07","0.014"
"24.17","0.015"
"24.18","0.015"
"24.29","0.015"
"24.35","0.015"
"24.46","0.015"
"24.47","0.014"
"24.57","0.015"
"24.58","0.015"
"24.69","0.015"
"24.7","0.015"
"24.75","0.015"
"24.76","0.015"
"24.86","0.015"
"24.87","0.015"
"24.97","0.015"
"24.98","0.015"
"25.09","0.015"
"25.15","0.014"
"25.26","0.014"
"25.27","0.015"
"25.37","0.015"
"25.38","0.015"
"25.48","0.015"
"25.49","0.015"
"25.55","0.015"
"25.66","0.014"
"25.67","0.014"
"25.77","0.014"
"25.78","0.015"
"25.87","0.015"
"25.88","0.014"
"25.98","0.015"
"25.99","0.015"
"26.05","0.015"
"26.16","0.015"
"26.27","0.015"
"26.28","0.015"
"26.38","0.015"
"26.39","0.015"
"26.45","0.015"
"26.56","0.015"
"26.67","0.014"
"26.78","0.015"
"26.79","0.015"
"26.84","0.015"
"26.85","0.015"
"26.96","0.015"
"26.97","0.015"
"27.07","0.015"
"27.08","0.015"
"27.13","0.015"
"27.19","0.014"
"27.2","0.014"
"27.25","0.015"
"27.26","0.015"
"27.36","0.015"
"27.37","0.015"
"27.48","0.015"
"27.54","0.015"
"27.65","0.014"
"27.66","0.014"
"27.77","0.014"
"27.88","0.015"
"27.93","0.015"
"27.99","0.014"
"28.05","0.014"
"28.16","0.015"
"28.17","0.015"
"28.28","0.015"
"28.34","0.015"
"28.43","0.015"
"28.49","0.015"
"28.5","0.015"
"28.55","0.015"
"28.56","0.015"
"28.67","0.015"
"28.78","0.015"
"28.84","0.014"
"28.95","0.015"
"29.06","0.015"
"29.07","0.015"
"29.18","0.015"
"29.24","0.015"
"29.35","0.015"
"29.46","0.015"
"29.47","0.015"
"29.58","0.015"
"29.64","0.015"
"29.75","0.014"
"29.86","0.014"
"29.87","0.014"
"29.97","0.014"
"29.98","0.015"
"30.04","0.015"
"30.15","0.014"
"30.26","0.014"
"30.27","0.015"
"30.37","0.015"
"30.38","0.015"
"30.43","0.015"
"30.44","0.014"
"30.54","0.014"
"30.55","0.014"
"30.66","0.014"
"30.72","0.015"
"30.78","0.015"
"30.79","0.016"
"30.84","0.015"
"30.85","0.015"
"30.94","0.015"
"30.95","0.015"
"31.05","0.014"
"31.06","0.014"
"31.17","0.015"
"31.23","0.015"
"31.34","0.015"
"31.35","0.015"
"31.45","0.015"
"31.46","0.015"
"31.57","0.015"
"31.63","0.014"
"31.74","0.014"
"31.75","0.014"
"31.85","0.014"
"31.86","0.015"
"31.97","0.014"
"32.03","0.014"
"32.14","0.014"
"32.25","0.015"
"32.26","0.015"
"32.37","0.015"
"32.43","0.014"
"32.54","0.014"
"32.65","0.014"
"32.66","0.015"
"32.77","0.015"
"32.82","0.015"
"32.83","0.015"
"32.94","0.014"
"32.95","0.014"
"33.05","0.014"
"33.06","0.015"
"33.18","0.015"
"33.19","0.014"
"33.24","0.015"
"33.25","0.015"
"33.36","0.014"
"33.42","0.015"
"33.43","0.015"
"33.54","0.014"
"33.65","0.014"
"33.76","0.015"
"33.77","0.015"
"33.82","0.014"
"33.83","0.014"
"33.94","0.014"
"34.05","0.015"
"34.16","0.015"
"34.17","0.015"
"34.22","0.015"
"34.23","0.015"
"34.33","0.014"
"34.34","0.014"
"34.46","0.014"
"34.52","0.014"
"34.63","0.014"
"34.64","0.014"
"34.74","0.015"
"34.75","0.014"
"34.84","0.015"
"34.94","0.015"
"34.95","0.015"
"35.06","0.015"
"35.12","0.015"
"35.23","0.015"
"35.24","0.014"
"35.35","0.015"
"35.46","0.015"
"35.52","0.015"
"35.63","0.015"
"35.64","0.015"
"35.75","0.015"
"35.76","0.014"
"35.81","0.014"
"35.82","0.015"
"35.93","0.015"
"36.04","0.015"
"36.05","0.015"
"36.11","0.015"
"36.12","0.015"
"36.23","0.015"
"36.34","0.015"
"36.45","0.015"
"36.52","0.015"
"36.63","0.014"
"36.74","0.014"
"36.85","0.015"
"36.91","0.015"
"36.92","0.014"
"37.03","0.014"
"37.14","0.014"
"37.25","0.015"
"37.31","0.015"
"37.32","0.014"
"37.42","0.015"
"37.43","0.015"
"37.54","0.015"
"37.55","0.014"
"37.6","0.014"
"37.66","0.014"
"37.67","0.014"
"37.72","0.014"
"37.73","0.014"
"37.84","0.015"
"37.85","0.015"
"37.95","0.015"
"38.01","0.014"
"38.12","0.014"
"38.13","0.014"
"38.25","0.014"
"38.31","0.015"
"38.32","0.015"
"38.43","0.015"
"38.54","0.015"
"38.6","0.014"
"38.66","0.014"
"38.72","0.015"
"38.83","0.015"
"38.84","0.015"
"38.94","0.014"
"38.95","0.014"
"39.0","0.014"
"39.01","0.014"
"39.12","0.015"
"39.23","0.015"
"39.24","0.015"
"39.34","0.014"
"39.35","0.015"
"39.4","0.014"
"39.41","0.014"
"39.52","0.014"
"39.53","0.014"
"39.64","0.015"
"39.76","0.014"
"39.82","0.014"
"39.93","0.015"
"40.04","0.015"
"40.05","0.015"
"40.11","0.015"
"40.22","0.015"
"40.33","0.015"
"40.42","0.015"
"40.43","0.015"
"40.51","0.015"
"40.52","0.015"
"40.6","0.015"
"40.61","0.015"
"40.7","0.015"
"40.74","0.015"
"40.75","0.015"
"40.82","0.015"
"40.83","0.015"
"40.92","0.015"
"40.93","0.015"
"41.02","0.015"
"41.16","0.015"
"41.19","0.015"
"41.25","0.015"
"41.31","0.015"
"41.42","0.015"
"41.43","0.015"
"41.53","0.014"
"41.54","0.014"
"41.59","0.015"
"41.65","0.014"
"41.66","0.014"
"41.72","0.014"
"41.83","0.015"
"41.95","0.015"
"42.01","0.014"
"42.12","0.014"
"42.13","0.015"
"42.24","0.015"
"42.3","0.014"
"42.41","0.015"
"42.51","0.015"
"42.52","0.015"
"42.63","0.014"
"42.74","0.014"
"42.8","0.015"
"42.91","0.015"
"43.02","0.014"
"43.03","0.014"
"43.13","0.014"
"43.14","0.014"
"43.2","0.015"
"43.31","0.015"
"43.32","0.014"
"43.42","0.015"
"43.43","0.015"
"43.53","0.015"
"43.54","0.015"
"43.6","0.014"
"43.71","0.014"
"43.82","0.015"
"43.83","0.014"
"43.93","0.015"
"43.94","0.015"
"44.0","0.015"
"44.11","0.015"
"44.22","0.014"
"44.23","0.015"
"44.34","0.015"
"44.4","0.015"
"44.52","0.015"
"44.63","0.015"
"44.69","0.015"
"44.7","0.015"
"44.81","0.015"
"44.92","0.014"
"45.02","0.014"
"45.03","0.015"
"45.08","0.015"
"45.14","0.015"
"45.15","0.015"
"45.2","0.014"
"45.21","0.014"
"45.32","0.014"
"45.38","0.014"
"45.44","0.015"
"45.5","0.015"
"45.61","0.014"
"45.62","0.014"
"45.72","0.015"
"45.73","0.015"
"45.79","0.014"
"45.9","0.014"
"45.91","0.014"
"46.01","0.014"
"46.02","0.014"
"46.13","0.014"
"46.19","0.014"
"46.3","0.015"
"46.31","0.015"
"46.41","0.015"
"46.42","0.015"
"46.53","0.014"
"46.59","0.015"
"46.6","0.015"
"46.7","0.015"
"46.71","0.014"
"46.82","0.014"
"46.88","0.014"
"46.94","0.015"
"47.0","0.015"
"47.01","0.015"
"47.11","0.014"
"47.12","0.015"
"47.17","0.015"
"47.23","0.014"
"47.24","0.015"
"47.29","0.015"
"47.3","0.014"
"47.41","0.014"
"47.52","0.014"
"47.58","0.014"
"47.59","0.015"
"47.69","0.015"
"47.7","0.015"
"47.8","0.015"
"47.81","0.015"
"47.92","0.015"
"47.98","0.015"
"47.99","0.015"
"48.09","0.015"
"48.1","0.015"
"48.21","0.015"
"48.22","0.015"
"48.32","0.015"
"48.33","0.014"
"48.39","0.014"
"48.5","0.014"
"48.61","0.014"
"48.62","0.014"
"48.68","0.014"
"48.69","0.014"
"48.79","0.015"
"48.8","0.014"
"48.91","0.014"
"48.92","0.014"
"48.97","0.015"
"48.98","0.015"
"48.99","0.015"
"49.09","0.015"
"49.1","0.015"
"49.21","0.015"
"49.32","0.014"
"49.38","0.014"
"49.5","0.014"
"49.61","0.014"
"49.62","0.014"
"49.68","0.014"
"49.79","0.014"
"49.8","0.014"
"49.9","0.014"
"49.91","0.014"
"50.02","0.015"
"50.08","0.014"
"50.09","0.015"
"50.19","0.015"
"50.2","0.015"
"50.3","0.015"
"50.31","0.015"
"50.42","0.015"
"50.48","0.015"
"50.59","0.014"
"50.6","0.015"
"50.71","0.015"
"50.72","0.014"
"50.77","0.014"
"50.78","0.015"
"50.89","0.015"
"51.0","0.015"
"51.12","0.015"
"51.13","0.014"
"51.18","0.015"
"51.19","0.015"
"51.29","0.015"
"51.3","0.014"
"51.41","0.014"
"51.42","0.014"
"51.48","0.014"
"51.49","0.015"
"51.6","0.015"
"51.71","0.015"
"51.77","0.015"
"51.78","0.015"
"51.89","0.015"
"52.01","0.015"
"52.07","0.015"
"52.18","0.013"
"52.3","0.014"
"52.41","0.014"
"52.47","0.014"
"52.58","0.015"
"52.7","0.015"
"52.71","0.014"
"52.82","0.015"
"52.83","0.014"
"52.88","0.015"
"52.89","0.015"
"53.0","0.015"
"53.12","0.015"
"53.19","0.015"
"53.3","0.014"
"53.36","0.014"
"53.42","0.014"
"53.48","0.014"
"53.59","0.014"
"53.6",""
"53.71",""
"53.76",""
"53.77",""
"53.88",""
"53.98",""
"53.99",""
"54.1",""
"54.15",""
"54.21",""
"54.22",""
"54.27",""
"54.28",""
"54.39",""
"54.5",""
"54.51",""
"54.56",""
"54.57",""
"54.67",""
"54.68",""
"54.79",""
"54.9",""
"54.91",""
"54.96",""
"54.97",""
"55.07",""
"55.08",""
"55.19",""
"55.2",""
"55.26",""
"55.27",""
"55.37",""
"55.38",""
"55.48",""
"55.49",""
"55.6",""
"55.66",""
"55.67",""
"55.77",""
"55.78",""
"55.88",""
"55.89",""
"55.99",""
"56.0",""
"56.06",""
"56.17",""
"56.28",""
"56.39",""
"56.4",""
"56.46",""
"56.58",""
"56.69",""
"56.75",""
"56.81",""
"56.87",""
"56.88",""
"56.99",""
"57.1",""
"57.11",""
"57.16",""
"57.17",""
"57.28",""
"57.39",""
"57.44",""
"57.5",""
"57.56",""
"57.67",""
"57.68",""
"57.79",""
"57.85",""
"57.86",""
"57.96",""
"57.97",""
"58.08",""
"58.19",""
"58.25",""
"58.26",""
"58.36",""
"58.37",""
"58.48",""
"58.54",""
"58.6",""
"58.66",""
"58.77",""
"58.78",""
"58.88",""
"58.89",""
"58.94",""
"58.95",""
"58.96",""
"59.06",""
"59.07",""
"59.15",""
"59.17",""
"59.26",""
"59.27",""
"59.38",""
"59.49",""
"59.55",""
"59.66",""
"59.67",""
"59.77",""
"59.78",""
"59.89",""
"59.95",""
"60.06",""
"60.07",""
"60.17",""
"60.18",""
"60.29",""
"60.3",""
"60.36",""
"60.44",""
"60.45",""
"60.56",""
"60.68",""
"60.79",""
"60.8",""
"60.85",""
"60.86",""
"60.97",""
"60.98",""
"61.08",""
"61.09",""
"61.14",""
"61.15",""
"61.26",""
"61.37",""
"61.48",""
"61.49",""
"61.54",""
"61.55",""
"61.66",""
"61.67",""
"61.77",""
"61.78",""
"61.83",""
"61.9",""
"61.95",""
"61.96",""
"62.06",""
"62.07",""
"62.19",""
"62.25",""
"62.36",""
"62.37",""
"62.47",""
"62.48",""
"62.53",""
"62.54",""
"62.65",""
"62.66",""
"62.76",""
"62.77",""
"62.88",""
"62.94",""
"62.95",""
"63.05",""
"63.06",""
"63.17",""
"63.28",""
"63.34",""
"63.45",""
"63.46",""
"63.56",""
"63.57",""
"63.67",""
"63.68",""
"63.73",""
"63.74",""
"63.85",""
"63.96",""
"63.97",""
"64.08",""
"64.14",""
"64.25",""
"64.36",""
"64.47",""
"64.48",""
"64.54",""
"64.65",""
"64.66",""
"64.76",""
"64.77",""
"64.87",""
"64.88",""
"64.93",""
"64.94",""
"65.05",""
"65.16",""
"65.27",""
"65.28",""
"65.33",""
"65.34",""
"65.44",""
"65.45",""
"65.55",""
"65.66",""
"65.67",""
"65.73",""
"65.84",""
"65.85",""
"65.95",""
"65.96",""
"66.07",""
"66.08",""
"66.13",""
"66.14",""
"66.24",""
"66.25",""
"66.35",""
"66.36",""
"66.37",""
"66.48",""
"66.54",""
"66.65",""
"66.66",""
"66.76",""
"66.77",""
"66.84",""
"66.95",""
"67.06",""
"67.07",""
"67.12",""
"67.13",""
"67.24",""
"67.35",""
"67.46",""
"67.47",""
"67.52",""
"67.53",""
"67.64",""
"67.7",""
"67.76",""
"67.82",""
"67.83",""
"67.93",""
"67.94",""
"68.04",""
"68.05",""
"68.17",""
"68.18",""
"68.23",""
"68.24",""
"68.35",""
"68.46",""
"68.47",""
"68.52",""
"68.53",""
"68.63",""
"68.64",""
"68.74",""
"68.75",""
"68.86",""
"68.93",""
"69.04",""
"69.15",""
"69.21",""
"69.27",""
"69.34",""
"69.45",""
"69.46",""
"69.52",""
"69.53",""
"69.63",""
"69.64",""
"69.75",""
"69.87",""
"69.93",""
"70.04",""
"70.15",""
"70.22",""
"70.33",""
"70.44",""
"70.55",""
"70.56",""
"70.62",""
"70.73",""
"70.74",""
"70.84",""
"70.85",""
"70.91",""
"70.92",""
"71.02",""
"71.03",""
"71.14",""
"71.25",""
"71.31",""
"71.32",""
"71.42",""
"71.43",""
"71.53",""
"71.54",""
"71.65",""
"71.66",""
"71.71",""
"71.72",""
"71.82",""
"71.83",""
"71.94",""
"72.05",""
"72.06",""
"72.11",""
"72.12",""
"72.22",""
"72.23",""
"72.34",""
"72.45",""
"72.51",""
"72.52",""
"72.62",""
"72.63",""
"72.74",""
"72.75",""
"72.8",""
"72.86",""
"72.87",""
"72.92",""
"72.93",""
"73.03",""
"73.04",""
"73.14",""
"73.15",""
"73.21",""
"73.32",""
"73.33",""
"73.43",""
"73.44",""
"73.55",""
"73.61",""
"73.72",""
"73.73",""
"73.84",""
"73.9",""
"73.91",""
"74.02",""
"74.13",""
"74.24",""
"74.25",""
"74.3",""
"74.31",""
"74.41",""
"74.42",""
"74.51",""
"74.52",""
"74.63",""
"74.74",""
"74.8",""
"74.81",""
"74.91",""
"74.92",""
"75.03",""
"75.14",""
"75.15",""
"75.2",""
"75.31",""
"75.32",""
"75.43",""
"75.54",""
"75.6",""
"75.71",""
"75.82",""
"75.83",""
"75.93",""
"75.94",""
"75.99",""
"76.05",""
"76.11",""
"76.22",""
"76.33",""
"76.34",""
"76.39",""
"76.4",""
"76.51",""
"76.62",""
"76.63",""
"76.73",""
"76.74",""
"76.79",""
"76.8",""
"76.9",""
"76.91",""
"77.02",""
"77.03",""
"77.13",""
"77.14",""
"77.19",""
"77.2",""
"77.31",""
"77.42",""
"77.43",""
"77.53",""
"77.54",""
"77.59",""
"77.6",""
"77.7",""
"77.71",""
"77.83",""
"77.94",""
"78.0",""
"78.01",""
"78.12",""
"78.23",""
"78.3",""
"78.31",""
"78.41",""
"78.42",""
"78.53",""
"78.59",""
"78.7",""
"78.71",""
"78.81",""
"78.82",""
"78.93",""
"78.99",""
"79.11",""
"79.22",""
"79.23",""
"79.28",""
"79.34",""
"79.4",""
"79.51",""
"79.52",""
"79.64",""
"79.7",""
"79.81",""
"79.92",""
"79.93",""
"79.98",""
"79.99",""
"80.1",""
"80.21",""
"80.22",""
"80.33",""
"80.39",""
"80.5",""
"80.61",""
"80.62",""
"80.73",""
"80.79",""
"80.9",""
"81.01",""
"81.02",""
"81.12",""
"81.13",""
"81.18",""
"81.19",""
"81.3",""
"81.31",""
"81.41",""
"81.42",""
"81.47",""
"81.53",""
"81.59",""
"81.6",""
"81.7",""
"81.71",""
"81.82",""
"81.88",""
"81.89",""
"81.99",""
"82.0",""
"82.14",""
"82.15",""
"82.2",""
"82.31",""
"82.32",""
"82.43",""
"82.44",""
"82.5",""
"82.61",""
"82.67",""
"82.73",""
"82.79",""
"82.9",""
"83.01",""
